iteration,K,pop_size,desired_h2,p_corin,p_ednrb,Va,Ve,Vp,obs_h2
1,2750,2750,0.64,0.703273,0.576182,6.72291,3.78164,10.8339,0.620544
1,2750,2750,0.64,0.703273,0.576182,6.51012,3.66194,9.79859,0.664393
1,2750,2750,0.64,0.703273,0.576182,6.2943,3.54054,9.46385,0.665089
1,2750,2750,0.64,0.703273,0.576182,6.22046,3.49901,9.83982,0.632172
1,2750,2750,0.64,0.703273,0.576182,6.15396,3.4616,9.54515,0.644722
1,2750,2750,0.64,0.703273,0.576182,6.36036,3.5777,9.68842,0.656491
1,2750,2750,0.64,0.703273,0.576182,6.53609,3.67655,10.143,0.644392
1,2750,2750,0.64,0.703273,0.576182,6.29354,3.54011,9.66462,0.651193
1,2750,2750,0.64,0.703273,0.576182,6.73673,3.78941,10.7077,0.629149
1,2750,2750,0.64,0.703273,0.576182,6.35776,3.57624,9.68398,0.656523
1,2750,2750,0.64,0.703273,0.576182,6.11237,3.43821,9.32693,0.655346
1,2750,2750,0.64,0.703273,0.576182,6.33877,3.56556,9.91636,0.639224
1,2750,2750,0.64,0.703273,0.576182,6.36855,3.58231,9.82745,0.648037
1,2750,2750,0.64,0.703273,0.576182,6.21811,3.49769,9.82192,0.633085
1,2750,2750,0.64,0.703273,0.576182,6.43386,3.61904,9.68291,0.664455
1,2750,2750,0.64,0.703273,0.576182,6.52222,3.66875,10.1906,0.640023
1,2750,2750,0.64,0.703273,0.576182,6.22582,3.50203,9.57181,0.650433
1,2750,2750,0.64,0.703273,0.576182,6.25387,3.5178,9.70762,0.644222
1,2750,2750,0.64,0.703273,0.576182,6.32255,3.55643,10.0322,0.630227
1,2750,2750,0.64,0.703273,0.576182,6.53438,3.67559,10.2833,0.635437
1,2750,2750,0.64,0.703273,0.576182,6.39206,3.59553,10.2362,0.624455
1,2750,2750,0.64,0.703273,0.576182,6.11897,3.44192,9.2976,0.658123
1,2750,2750,0.64,0.703273,0.576182,6.34468,3.56888,10.058,0.630808
1,2750,2750,0.64,0.703273,0.576182,6.38366,3.59081,9.85292,0.647895
1,2750,2750,0.64,0.703273,0.576182,6.40965,3.60543,10.1949,0.62871
1,2750,2750,0.64,0.703273,0.576182,6.48054,3.6453,10.3697,0.62495
1,2750,2750,0.64,0.703273,0.576182,6.26968,3.52669,9.8406,0.637123
1,2750,2750,0.64,0.703273,0.576182,6.31691,3.55326,9.93777,0.635647
1,2750,2750,0.64,0.703273,0.576182,6.30344,3.54569,9.82982,0.641257
1,2750,2750,0.64,0.703273,0.576182,6.3332,3.56242,9.99227,0.633809
1,2750,2750,0.64,0.703273,0.576182,6.44149,3.62334,9.88499,0.651644
1,2750,2750,0.64,0.703273,0.576182,6.69752,3.76736,10.1794,0.657951
1,2750,2750,0.64,0.703273,0.576182,6.39825,3.59902,9.83339,0.650666
1,2750,2750,0.64,0.703273,0.576182,6.59282,3.70846,10.2979,0.640208
1,2750,2750,0.64,0.703273,0.576182,6.4415,3.62334,9.99789,0.644286
1,2750,2750,0.64,0.703273,0.576182,6.23097,3.50492,9.65906,0.64509
1,2750,2750,0.64,0.703273,0.576182,6.17934,3.47588,9.76846,0.63258
1,2750,2750,0.64,0.703273,0.576182,6.29169,3.53907,9.81792,0.640837
1,2750,2750,0.64,0.703273,0.576182,6.32681,3.55883,9.83713,0.643156
1,2750,2750,0.64,0.703273,0.576182,6.38704,3.59271,9.96047,0.641239
1,2750,2750,0.64,0.703273,0.576182,6.43111,3.6175,9.93142,0.647552
1,2750,2750,0.64,0.703273,0.576182,6.36671,3.58127,9.75772,0.652479
1,2750,2750,0.64,0.703273,0.576182,6.73011,3.78569,10.493,0.641391
1,2750,2750,0.64,0.703273,0.576182,6.33967,3.56606,9.69321,0.654032
1,2750,2750,0.64,0.703273,0.576182,6.49093,3.65115,9.83065,0.660275
1,2750,2750,0.64,0.703273,0.576182,6.36016,3.57759,10.2599,0.619902
1,2750,2750,0.64,0.703273,0.576182,6.54311,3.6805,10.3529,0.632006
1,2750,2750,0.64,0.703273,0.576182,6.39623,3.59788,9.83983,0.650035
1,2750,2750,0.64,0.703273,0.576182,6.45897,3.63317,10.0831,0.640571
1,2750,2750,0.64,0.703273,0.576182,6.47875,3.6443,9.95129,0.651047
1,2750,2750,0.64,0.703273,0.576182,6.35894,3.5769,9.95017,0.639078
1,2750,2750,0.64,0.703273,0.576182,6.29587,3.54143,9.59093,0.65644
1,2750,2750,0.64,0.703273,0.576182,6.10666,3.435,9.70673,0.629116
1,2750,2750,0.64,0.703273,0.576182,6.39075,3.5948,9.9472,0.642467
1,2750,2750,0.64,0.703273,0.576182,6.34633,3.56981,10.1767,0.623617
1,2750,2750,0.64,0.703273,0.576182,6.46879,3.6387,10.0928,0.640929
1,2750,2750,0.64,0.703273,0.576182,6.31038,3.54959,9.63259,0.655106
1,2750,2750,0.64,0.703273,0.576182,6.1673,3.4691,9.77001,0.631248
1,2750,2750,0.64,0.703273,0.576182,6.31059,3.54971,9.5834,0.658491
1,2750,2750,0.64,0.703273,0.576182,6.33079,3.56107,9.9994,0.633117
1,2750,2750,0.64,0.703273,0.576182,6.54641,3.68236,10.1798,0.643081
1,2750,2750,0.64,0.703273,0.576182,6.19495,3.48466,10.1046,0.61308
1,2750,2750,0.64,0.703273,0.576182,6.41019,3.60573,10.076,0.636187
1,2750,2750,0.64,0.703273,0.576182,6.51802,3.66638,10.0265,0.650078
1,2750,2750,0.64,0.703273,0.576182,6.13685,3.45198,9.81991,0.624939
1,2750,2750,0.64,0.703273,0.576182,6.241,3.51056,9.91658,0.62935
1,2750,2750,0.64,0.703273,0.576182,6.42733,3.61537,10.1547,0.632939
1,2750,2750,0.64,0.703273,0.576182,6.24513,3.51288,9.86938,0.632778
1,2750,2750,0.64,0.703273,0.576182,6.28233,3.53381,9.66504,0.650006
1,2750,2750,0.64,0.703273,0.576182,6.31223,3.55063,9.89484,0.637932
1,2750,2750,0.64,0.703273,0.576182,6.25468,3.51826,9.48468,0.659451
1,2750,2750,0.64,0.703273,0.576182,6.35479,3.57457,9.87406,0.643584
1,2750,2750,0.64,0.703273,0.576182,6.4344,3.61935,10.2058,0.630464
1,2750,2750,0.64,0.703273,0.576182,6.47739,3.64353,10.0132,0.646882
1,2750,2750,0.64,0.703273,0.576182,6.58016,3.70134,10.2722,0.640578
1,2750,2750,0.64,0.703273,0.576182,6.23572,3.50759,9.8701,0.631778
1,2750,2750,0.64,0.703273,0.576182,6.4767,3.64315,10.1152,0.640294
1,2750,2750,0.64,0.703273,0.576182,6.41728,3.60972,10.1207,0.634074
1,2750,2750,0.64,0.703273,0.576182,6.58539,3.70428,10.1304,0.65006
1,2750,2750,0.64,0.703273,0.576182,6.55459,3.68696,9.95062,0.658711
1,2750,2750,0.64,0.703273,0.576182,6.35623,3.57538,10.2826,0.618151
1,2750,2750,0.64,0.703273,0.576182,6.59337,3.70877,10.0337,0.65712
1,2750,2750,0.64,0.703273,0.576182,6.40065,3.60037,10.1394,0.631266
1,2750,2750,0.64,0.703273,0.576182,6.54086,3.67923,10.2487,0.638212
1,2750,2750,0.64,0.703273,0.576182,6.31224,3.55064,9.84453,0.641193
1,2750,2750,0.64,0.703273,0.576182,6.44637,3.62608,10.1024,0.638102
1,2750,2750,0.64,0.703273,0.576182,6.31761,3.55365,9.88616,0.639035
1,2750,2750,0.64,0.703273,0.576182,6.38724,3.59282,9.82452,0.650133
1,2750,2750,0.64,0.703273,0.576182,6.50337,3.65815,10.5478,0.616559
1,2750,2750,0.64,0.703273,0.576182,6.41419,3.60798,10.2793,0.623989
1,2750,2750,0.64,0.703273,0.576182,6.49685,3.65448,10.1334,0.641135
1,2750,2750,0.64,0.703273,0.576182,6.52221,3.66874,10.1465,0.642806
1,2750,2750,0.64,0.703273,0.576182,6.27834,3.53157,9.74535,0.64424
1,2750,2750,0.64,0.703273,0.576182,6.38532,3.59175,9.92214,0.643543
1,2750,2750,0.64,0.703273,0.576182,6.4404,3.62272,9.91712,0.649422
1,2750,2750,0.64,0.703273,0.576182,6.42699,3.61518,10.187,0.630904
1,2750,2750,0.64,0.703273,0.576182,6.4782,3.64399,10.0257,0.646157
1,2750,2750,0.64,0.703273,0.576182,6.3255,3.55809,9.66679,0.654354
1,2750,2750,0.64,0.703273,0.576182,6.4162,3.60911,9.92521,0.646455
1,2750,2750,0.64,0.703273,0.576182,6.2329,3.506,9.81648,0.634942
1,2750,2750,0.64,0.703273,0.576182,6.19989,3.48744,9.56713,0.64804
1,2750,2750,0.64,0.703273,0.576182,6.26376,3.52337,9.84569,0.636194
1,2750,2750,0.64,0.703273,0.576182,6.46811,3.63831,10.6405,0.607876
1,2750,2750,0.64,0.703273,0.576182,6.56511,3.69287,10.232,0.641627
1,2750,2750,0.64,0.703273,0.576182,6.39804,3.5989,10.1499,0.630354
1,2750,2750,0.64,0.703273,0.576182,6.47291,3.64101,9.9464,0.650779
1,2750,2750,0.64,0.703273,0.576182,6.19157,3.48276,9.87013,0.627304
1,2750,2750,0.64,0.703273,0.576182,6.45565,3.6313,9.87644,0.653642
1,2750,2750,0.64,0.703273,0.576182,6.38367,3.59082,9.96407,0.640669
1,2750,2750,0.64,0.703273,0.576182,6.41942,3.61093,9.97708,0.643417
1,2750,2750,0.64,0.703273,0.576182,6.52056,3.66781,10.2845,0.634017
1,2750,2750,0.64,0.703273,0.576182,6.46528,3.63672,10.0063,0.646123
1,2750,2750,0.64,0.703273,0.576182,6.30138,3.54452,9.79467,0.643347
1,2750,2750,0.64,0.703273,0.576182,6.511,3.66244,10.0716,0.646469
1,2750,2750,0.64,0.703273,0.576182,6.29195,3.53922,9.84066,0.639383
1,2750,2750,0.64,0.703273,0.576182,6.38731,3.59286,9.97573,0.640285
1,2750,2750,0.64,0.703273,0.576182,6.34029,3.56641,9.73048,0.651591
1,2750,2750,0.64,0.703273,0.576182,6.53046,3.67338,10.1027,0.646406
1,2750,2750,0.64,0.703273,0.576182,6.10866,3.43612,9.74755,0.626686
1,2750,2750,0.64,0.703273,0.576182,6.33251,3.56204,10.064,0.629223
1,2750,2750,0.64,0.703273,0.576182,6.45524,3.63107,10.381,0.621829
1,2750,2750,0.64,0.703273,0.576182,6.19934,3.48713,9.51056,0.651837
1,2750,2750,0.64,0.703273,0.576182,6.35474,3.57454,9.79105,0.649035
1,2750,2750,0.64,0.703273,0.576182,6.33809,3.56518,10.4464,0.606722
1,2750,2750,0.64,0.703273,0.576182,6.32915,3.56015,10.039,0.630458
1,2750,2750,0.64,0.703273,0.576182,6.67223,3.75313,10.9446,0.609636
1,2750,2750,0.64,0.703273,0.576182,6.19564,3.48505,9.6666,0.640933
1,2750,2750,0.64,0.703273,0.576182,6.25572,3.51884,9.67313,0.646712
1,2750,2750,0.64,0.703273,0.576182,6.46055,3.63406,10.0502,0.642829
1,2750,2750,0.64,0.703273,0.576182,6.42554,3.61437,9.99378,0.642954
1,2750,2750,0.64,0.703273,0.576182,6.4329,3.61851,9.97885,0.644653
1,2750,2750,0.64,0.703273,0.576182,6.43413,3.6192,10.4454,0.61598
1,2750,2750,0.64,0.703273,0.576182,6.58732,3.70537,10.2128,0.645004
1,2750,2750,0.64,0.703273,0.576182,6.56141,3.69079,10.2357,0.641029
1,2750,2750,0.64,0.703273,0.576182,6.42129,3.61198,10.2179,0.628434
1,2750,2750,0.64,0.703273,0.576182,6.44432,3.62493,10.3354,0.623517
1,2750,2750,0.64,0.703273,0.576182,6.15678,3.46319,9.58421,0.642388
1,2750,2750,0.64,0.703273,0.576182,6.20491,3.49026,10.128,0.612648
1,2750,2750,0.64,0.703273,0.576182,6.28342,3.53442,9.73971,0.645134
1,2750,2750,0.64,0.703273,0.576182,6.31794,3.55384,9.7178,0.650141
1,2750,2750,0.64,0.703273,0.576182,6.44645,3.62613,10.3544,0.622583
1,2750,2750,0.64,0.703273,0.576182,6.4379,3.62132,9.74882,0.660378
1,2750,2750,0.64,0.703273,0.576182,6.43653,3.62055,9.74945,0.660194
1,2750,2750,0.64,0.703273,0.576182,6.58375,3.70336,10.2856,0.640091
1,2750,2750,0.64,0.703273,0.576182,6.38524,3.5917,9.75718,0.654415
1,2750,2750,0.64,0.703273,0.576182,6.23373,3.50648,9.32592,0.668431
1,2750,2750,0.64,0.703273,0.576182,6.25304,3.51733,9.79707,0.638256
1,2750,2750,0.64,0.703273,0.576182,6.28762,3.53678,9.6333,0.652696
1,2750,2750,0.64,0.703273,0.576182,6.44913,3.62763,9.96722,0.647034
1,2750,2750,0.64,0.703273,0.576182,6.53376,3.67524,10.4276,0.626584
1,2750,2750,0.64,0.703273,0.576182,6.76498,3.8053,11.0141,0.61421
1,2750,2750,0.64,0.703273,0.576182,6.3878,3.59314,9.91686,0.644135
1,2750,2750,0.64,0.703273,0.576182,6.25855,3.52043,9.81343,0.637753
1,2750,2750,0.64,0.703273,0.576182,6.27943,3.53218,9.76319,0.643174
1,2750,2750,0.64,0.703273,0.576182,6.22326,3.50058,9.89954,0.628642
1,2750,2750,0.64,0.703273,0.576182,6.3552,3.5748,9.94153,0.639258
1,2750,2750,0.64,0.703273,0.576182,6.10019,3.43136,9.7472,0.62584
1,2750,2750,0.64,0.703273,0.576182,6.39454,3.59693,9.68919,0.659966
1,2750,2750,0.64,0.703273,0.576182,6.37674,3.58692,10.1195,0.630141
1,2750,2750,0.64,0.703273,0.576182,6.42616,3.61471,10.1384,0.633845
1,2750,2750,0.64,0.703273,0.576182,6.52991,3.67307,10.0702,0.64844
1,2750,2750,0.64,0.703273,0.576182,6.42347,3.6132,10.1172,0.634909
1,2750,2750,0.64,0.703273,0.576182,6.28851,3.53729,10.0871,0.623424
1,2750,2750,0.64,0.703273,0.576182,6.22877,3.50368,9.64877,0.645551
1,2750,2750,0.64,0.703273,0.576182,6.47388,3.64156,10.4484,0.619605
1,2750,2750,0.64,0.703273,0.576182,6.41282,3.60721,9.99423,0.641652
1,2750,2750,0.64,0.703273,0.576182,6.58153,3.70211,10.2947,0.639314
1,2750,2750,0.64,0.703273,0.576182,6.42093,3.61177,10.3741,0.618941
1,2750,2750,0.64,0.703273,0.576182,6.71005,3.7744,10.6111,0.632362
1,2750,2750,0.64,0.703273,0.576182,6.57804,3.70015,10.0052,0.657462
1,2750,2750,0.64,0.703273,0.576182,6.4945,3.65316,9.7657,0.665032
1,2750,2750,0.64,0.703273,0.576182,6.26184,3.52229,9.83941,0.636405
1,2750,2750,0.64,0.703273,0.576182,6.33327,3.56247,10.0099,0.632701
1,2750,2750,0.64,0.703273,0.576182,6.40568,3.60319,9.84262,0.650811
1,2750,2750,0.64,0.703273,0.576182,6.51067,3.66225,10.4696,0.621862
1,2750,2750,0.64,0.703273,0.576182,6.39358,3.59639,9.56918,0.668143
1,2750,2750,0.64,0.703273,0.576182,6.39255,3.59581,9.85241,0.64883
1,2750,2750,0.64,0.703273,0.576182,6.2635,3.52322,9.77494,0.640771
1,2750,2750,0.64,0.703273,0.576182,6.37962,3.58854,9.90425,0.644129
1,2750,2750,0.64,0.703273,0.576182,6.17865,3.47549,9.66706,0.639144
1,2750,2750,0.64,0.703273,0.576182,6.37672,3.58691,10.3958,0.613393
1,2750,2750,0.64,0.703273,0.576182,6.39858,3.5992,10.0485,0.636768
1,2750,2750,0.64,0.703273,0.576182,6.54249,3.68015,10.1401,0.645212
1,2750,2750,0.64,0.703273,0.576182,6.29257,3.53957,9.70943,0.648088
1,2750,2750,0.64,0.703273,0.576182,6.38842,3.59348,9.68413,0.659679
1,2750,2750,0.64,0.703273,0.576182,6.16929,3.47023,9.61679,0.641512
1,2750,2750,0.64,0.703273,0.576182,6.46252,3.63517,10.0928,0.640311
1,2750,2750,0.64,0.703273,0.576182,6.39515,3.59727,9.92598,0.644284
1,2750,2750,0.64,0.703273,0.576182,6.43956,3.62225,10.0206,0.642633
1,2750,2750,0.64,0.703273,0.576182,6.2892,3.53767,9.65507,0.651388
1,2750,2750,0.64,0.703273,0.576182,6.45805,3.63266,10.0853,0.640343
1,2750,2750,0.64,0.703273,0.576182,6.36119,3.57817,9.8781,0.643969
1,2750,2750,0.64,0.703273,0.576182,6.18525,3.4792,9.8515,0.627849
1,2750,2750,0.64,0.703273,0.576182,6.31279,3.55094,9.99078,0.631861
1,2750,2750,0.64,0.703273,0.576182,6.37054,3.58343,9.90526,0.643146
1,2750,2750,0.64,0.703273,0.576182,6.56257,3.69145,10.2566,0.63984
1,2750,2750,0.64,0.703273,0.576182,5.77871,3.25052,8.80859,0.656031
1,2750,2750,0.64,0.703273,0.576182,6.26108,3.52186,9.87179,0.63424
1,2750,2750,0.64,0.703273,0.576182,6.48646,3.64863,10.2844,0.630709
1,2750,2750,0.64,0.703273,0.576182,6.28755,3.53675,9.57978,0.656336
1,2750,2750,0.64,0.703273,0.576182,6.26685,3.5251,9.79515,0.639791
1,2750,2750,0.64,0.703273,0.576182,6.42465,3.61387,9.47585,0.678002
1,2750,2750,0.64,0.703273,0.576182,6.32599,3.55837,9.96048,0.635109
1,2750,2750,0.64,0.703273,0.576182,6.41722,3.60969,9.65345,0.664759
1,2750,2750,0.64,0.703273,0.576182,6.2443,3.51242,10.0897,0.618882
1,2750,2750,0.64,0.703273,0.576182,6.35919,3.57705,9.59727,0.662604
1,2750,2750,0.64,0.703273,0.576182,6.2496,3.5154,9.79174,0.638253
1,2750,2750,0.64,0.703273,0.576182,6.28241,3.53385,9.58629,0.655353
1,2750,2750,0.64,0.703273,0.576182,6.41118,3.60629,9.99298,0.641568
1,2750,2750,0.64,0.703273,0.576182,6.3988,3.59932,10.1842,0.628309
1,2750,2750,0.64,0.703273,0.576182,6.30626,3.54727,10.0415,0.628017
1,2750,2750,0.64,0.703273,0.576182,6.13388,3.45031,9.7088,0.631786
1,2750,2750,0.64,0.703273,0.576182,6.62032,3.72393,10.2705,0.644593
1,2750,2750,0.64,0.703273,0.576182,6.36408,3.57979,9.98815,0.637163
1,2750,2750,0.64,0.703273,0.576182,6.20319,3.4893,10.1777,0.609486
1,2750,2750,0.64,0.703273,0.576182,6.41846,3.61038,9.818,0.653744
1,2750,2750,0.64,0.703273,0.576182,6.25194,3.51672,9.86079,0.63402
1,2750,2750,0.64,0.703273,0.576182,6.40478,3.60269,9.72065,0.658884
1,2750,2750,0.64,0.703273,0.576182,6.37851,3.58791,10.1691,0.627242
1,2750,2750,0.64,0.703273,0.576182,6.34695,3.57016,9.98899,0.635395
1,2750,2750,0.64,0.703273,0.576182,6.18971,3.48171,9.56395,0.647192
1,2750,2750,0.64,0.703273,0.576182,6.37549,3.58621,10.0805,0.632456
1,2750,2750,0.64,0.703273,0.576182,6.82514,3.83914,10.4017,0.656156
1,2750,2750,0.64,0.703273,0.576182,6.31898,3.55442,9.88504,0.639247
1,2750,2750,0.64,0.703273,0.576182,6.19679,3.48569,9.48469,0.653347
1,2750,2750,0.64,0.703273,0.576182,6.41008,3.60567,9.93573,0.645154
1,2750,2750,0.64,0.703273,0.576182,6.41886,3.61061,10.1809,0.630479
1,2750,2750,0.64,0.703273,0.576182,6.56526,3.69296,9.92049,0.661788
1,2750,2750,0.64,0.703273,0.576182,6.23991,3.50995,9.65511,0.646281
1,2750,2750,0.64,0.703273,0.576182,6.3728,3.5847,9.79784,0.650429
1,2750,2750,0.64,0.703273,0.576182,6.4472,3.62655,10.0032,0.644514
1,2750,2750,0.64,0.703273,0.576182,6.59659,3.71058,10.5315,0.626368
1,2750,2750,0.64,0.703273,0.576182,6.38635,3.59232,9.95422,0.641573
1,2750,2750,0.64,0.703273,0.576182,6.54042,3.67899,10.5183,0.621817
1,2750,2750,0.64,0.703273,0.576182,6.39446,3.59689,9.85787,0.648666
1,2750,2750,0.64,0.703273,0.576182,6.35411,3.57419,9.90189,0.641706
1,2750,2750,0.64,0.703273,0.576182,6.36676,3.5813,10.0063,0.636277
1,2750,2750,0.64,0.703273,0.576182,6.38023,3.58888,10.0335,0.635892
1,2750,2750,0.64,0.703273,0.576182,6.37102,3.5837,10.1588,0.62714
1,2750,2750,0.64,0.703273,0.576182,6.46885,3.63873,9.99046,0.647503
1,2750,2750,0.64,0.703273,0.576182,6.48405,3.64728,9.64179,0.672494
1,2750,2750,0.64,0.703273,0.576182,6.3572,3.57592,10.0269,0.634015
1,2750,2750,0.64,0.703273,0.576182,6.45366,3.63018,10.1111,0.638272
1,2750,2750,0.64,0.703273,0.576182,6.3242,3.55736,9.91497,0.637843
1,2750,2750,0.64,0.703273,0.576182,6.47524,3.64232,10.002,0.647397
1,2750,2750,0.64,0.703273,0.576182,6.41104,3.60621,10.1677,0.630531
1,2750,2750,0.64,0.703273,0.576182,6.46486,3.63648,10.0756,0.641634
1,2750,2750,0.64,0.703273,0.576182,6.18793,3.48071,9.86704,0.627132
1,2750,2750,0.64,0.703273,0.576182,6.25956,3.521,10.1039,0.619519
1,2750,2750,0.64,0.703273,0.576182,6.3363,3.56417,10.0251,0.632042
1,2750,2750,0.64,0.703273,0.576182,6.58375,3.70336,10.1655,0.647658
1,2750,2750,0.64,0.703273,0.576182,6.23531,3.50736,10.2006,0.611266
1,2750,2750,0.64,0.703273,0.576182,6.36985,3.58304,9.41505,0.67656
1,2750,2750,0.64,0.703273,0.576182,6.32172,3.55597,9.79777,0.645221
1,2750,2750,0.64,0.703273,0.576182,6.37027,3.58328,9.69413,0.657126
1,2750,2750,0.64,0.703273,0.576182,6.57266,3.69712,10.2334,0.642272
1,2750,2750,0.64,0.703273,0.576182,6.32653,3.55867,9.89418,0.639419
1,2750,2750,0.64,0.703273,0.576182,6.55693,3.68827,10.1879,0.643602
1,2750,2750,0.64,0.703273,0.576182,6.38395,3.59097,9.76889,0.653498
1,2750,2750,0.64,0.703273,0.576182,6.45462,3.63072,10.4241,0.619204
1,2750,2750,0.64,0.703273,0.576182,6.29738,3.54228,9.63514,0.653585
1,2750,2750,0.64,0.703273,0.576182,6.26362,3.52329,9.17496,0.682687
1,2750,2750,0.64,0.703273,0.576182,6.60794,3.71697,9.97775,0.662268
1,2750,2750,0.64,0.703273,0.576182,6.40314,3.60176,9.89351,0.647206
1,2750,2750,0.64,0.703273,0.576182,6.34874,3.57117,10.0713,0.630381
1,2750,2750,0.64,0.703273,0.576182,6.32256,3.55644,10.0994,0.62603
1,2750,2750,0.64,0.703273,0.576182,6.19164,3.4828,9.75003,0.635038
1,2750,2750,0.64,0.703273,0.576182,6.3156,3.55253,9.79052,0.645073
1,2750,2750,0.64,0.703273,0.576182,6.27093,3.5274,9.62062,0.651821
1,2750,2750,0.64,0.703273,0.576182,6.11726,3.44096,9.27647,0.659439
1,2750,2750,0.64,0.703273,0.576182,6.33458,3.5632,9.98213,0.634592
1,2750,2750,0.64,0.703273,0.576182,6.26238,3.52259,9.50234,0.659036
1,2750,2750,0.64,0.703273,0.576182,6.19935,3.48713,9.76583,0.6348
1,2750,2750,0.64,0.703273,0.576182,6.44191,3.62357,9.83639,0.654906
1,2750,2750,0.64,0.703273,0.576182,6.16621,3.46849,9.42221,0.654433
1,2750,2750,0.64,0.703273,0.576182,6.45971,3.63359,10.1179,0.638441
1,2750,2750,0.64,0.703273,0.576182,6.40615,3.60346,10.1509,0.631092
1,2750,2750,0.64,0.703273,0.576182,6.19055,3.48218,9.97317,0.62072
1,2750,2750,0.64,0.703273,0.576182,6.2602,3.52136,9.63291,0.649876
1,2750,2750,0.64,0.703273,0.576182,6.44643,3.62612,10.3168,0.624847
1,2750,2750,0.64,0.703273,0.576182,6.30137,3.54452,9.68681,0.650511
1,2750,2750,0.64,0.703273,0.576182,6.23723,3.50844,9.57491,0.651414
1,2750,2750,0.64,0.703273,0.576182,6.32688,3.55887,9.70609,0.651846
1,2750,2750,0.64,0.703273,0.576182,6.197,3.48581,10.0386,0.617316
1,2750,2750,0.64,0.703273,0.576182,6.52695,3.67141,10.2214,0.638556
1,2750,2750,0.64,0.703273,0.576182,6.52819,3.67211,10.3732,0.629332
1,2750,2750,0.64,0.703273,0.576182,6.61943,3.72343,10.5276,0.62877
1,2750,2750,0.64,0.703273,0.576182,6.62712,3.72775,10.3359,0.641172
1,2750,2750,0.64,0.703273,0.576182,6.38738,3.5929,9.78954,0.652469
1,2750,2750,0.64,0.703273,0.576182,6.57142,3.69643,10.0246,0.655528
1,2750,2750,0.64,0.703273,0.576182,6.66494,3.74903,10.6947,0.623198
1,2750,2750,0.64,0.703273,0.576182,6.4054,3.60304,10.2467,0.625122
1,2750,2750,0.64,0.703273,0.576182,6.30713,3.54776,9.88678,0.637936
1,2750,2750,0.64,0.703273,0.576182,6.34331,3.56811,9.55711,0.663727
1,2750,2750,0.64,0.703273,0.576182,6.18263,3.47773,9.34792,0.661391
1,2750,2750,0.64,0.703273,0.576182,6.3805,3.58903,9.98472,0.639027
1,2750,2750,0.64,0.703273,0.576182,6.6111,3.71874,10.5367,0.627438
1,2750,2750,0.64,0.703273,0.576182,6.22445,3.50125,9.92723,0.627007
1,2750,2750,0.64,0.703273,0.576182,6.43407,3.61916,9.58062,0.671571
1,2750,2750,0.64,0.703273,0.576182,6.43212,3.61807,10.4617,0.614829
1,2750,2750,0.64,0.703273,0.576182,6.28418,3.53485,10.099,0.622257
1,2750,2750,0.64,0.703273,0.576182,6.35178,3.57287,10.1815,0.623853
1,2750,2750,0.64,0.703273,0.576182,6.24782,3.5144,9.89681,0.631296
1,2750,2750,0.64,0.703273,0.576182,6.32199,3.55612,9.64327,0.655586
1,2750,2750,0.64,0.703273,0.576182,6.38656,3.59244,9.95949,0.641253
1,2750,2750,0.64,0.703273,0.576182,6.57282,3.69721,10.3285,0.636377
1,2750,2750,0.64,0.703273,0.576182,6.39543,3.59743,10.3535,0.617705
1,2750,2750,0.64,0.703273,0.576182,6.44611,3.62593,9.92458,0.649509
1,2750,2750,0.64,0.703273,0.576182,6.38642,3.59236,10.1077,0.631837
1,2750,2750,0.64,0.703273,0.576182,6.21784,3.49754,9.43897,0.658742
1,2750,2750,0.64,0.703273,0.576182,6.10206,3.43241,9.83862,0.620216
1,2750,2750,0.64,0.703273,0.576182,6.49162,3.65154,10.5438,0.615679
1,2750,2750,0.64,0.703273,0.576182,6.28522,3.53544,9.85248,0.637933
1,2750,2750,0.64,0.703273,0.576182,6.53677,3.67694,10.454,0.625286
1,2750,2750,0.64,0.703273,0.576182,6.72757,3.78426,10.476,0.642189
1,2750,2750,0.64,0.703273,0.576182,6.13754,3.45237,9.50905,0.645441
1,2750,2750,0.64,0.703273,0.576182,6.27366,3.52893,9.54911,0.656989
1,2750,2750,0.64,0.703273,0.576182,6.15211,3.46056,9.56873,0.642939
1,2750,2750,0.64,0.703273,0.576182,6.09602,3.42901,9.54987,0.638335
1,2750,2750,0.64,0.703273,0.576182,6.39097,3.59492,9.60105,0.665653
1,2750,2750,0.64,0.703273,0.576182,6.07579,3.41763,9.76842,0.621983
1,2750,2750,0.64,0.703273,0.576182,6.50927,3.66147,10.1917,0.638686
1,2750,2750,0.64,0.703273,0.576182,6.46219,3.63498,10.3805,0.622532
1,2750,2750,0.64,0.703273,0.576182,6.36346,3.57945,9.92115,0.641404
1,2750,2750,0.64,0.703273,0.576182,6.20429,3.48991,9.72848,0.637745
1,2750,2750,0.64,0.703273,0.576182,6.28252,3.53392,9.87614,0.636132
1,2750,2750,0.64,0.703273,0.576182,6.47051,3.63966,9.88871,0.654333
1,2750,2750,0.64,0.703273,0.576182,6.36469,3.58014,9.83867,0.646905
1,2750,2750,0.64,0.703273,0.576182,6.25208,3.5168,9.69542,0.644849
1,2750,2750,0.64,0.703273,0.576182,6.21508,3.49598,10.2684,0.605262
1,2750,2750,0.64,0.703273,0.576182,6.48536,3.64801,10.0719,0.643906
1,2750,2750,0.64,0.703273,0.576182,6.31533,3.55237,9.90325,0.637703
