gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
686403557		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								9321e790-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-13 10:43:47.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				9321e790-1ed8-11e3-bfac-90b11c41863e	74423		JONES J K JR				F						Skull Complete																			1957-09-08				1957	9	8												North America				U S A		NEBRASKA	WAYNE CO		WINSIDE, 2 MI S, 1 MI W OF												42.14861	-97.19332	NAD27							Decimal Degrees					N Slade	2009-06-26		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686402390		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								93118ab9-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-13 10:32:31.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				93118ab9-1ed8-11e3-bfac-90b11c41863e	73245		JONES J K JR				M						Skull Complete;  Skeleton Complete																			1957-07-13				1957	7	13												North America				U S A		NEBRASKA	CHERRY CO		KENNEDY, 11 MI E OF												42.54722	-100.60087	NAD27							Decimal Degrees					N Slade	2009-06-24		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686402389		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								931187cb-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-13 10:32:31.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				931187cb-1ed8-11e3-bfac-90b11c41863e	73244		Terry A Vaughan				F						Skull Complete																			1957-07-06				1957	7	6												North America				U S A		SOUTH DAKOTA	FALL RIVER CO		ARDMORE, 8 MI W OF												43.02138	-103.8156	NAD27							Decimal Degrees					N Slade	2009-06-29		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686402388		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								9311849d-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-13 10:32:30.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				9311849d-1ed8-11e3-bfac-90b11c41863e	73243		JONES J K JR				F						Skin Complete;  Skull Complete																			1957-07-12				1957	7	12												North America				U S A		NEBRASKA	CHERRY CO		KENNEDY, 11 MI E OF												42.54722	-100.60087	NAD27							Decimal Degrees					N Slade	2009-06-24		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686402387		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								931181b3-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-13 10:32:30.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				931181b3-1ed8-11e3-bfac-90b11c41863e	73242		JONES J K JR				F						Skin Complete;  Skull Complete																			1957-07-12				1957	7	12												North America				U S A		NEBRASKA	CHERRY CO		KENNEDY, 11 MI E OF												42.54722	-100.60087	NAD27							Decimal Degrees					N Slade	2009-06-24		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686399169		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92e7ceaa-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 20:11:05.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92e7ceaa-1ed8-11e3-bfac-90b11c41863e	70020		YOUNGMAN P M				F						Skull Complete																			1956-07-29				1956	7	29												North America				U S A		COLORADO	LARIMER CO		LIVERMORE, 14 MI N OF												40.99729	-105.2167	WGS84							decimal degrees					N Slade	2006-08-11		Topozone																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686397609		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92dffa41-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 19:50:50.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92dffa41-1ed8-11e3-bfac-90b11c41863e	68449		Sydney Anderson				UN						Skull Complete																			1953-06-16				1953	6	16												North America				U S A		WYOMING	SWEETWATER CO		WAMSUTTER, 2.5 MI N OF												41.70768	-107.97339	unknown							decimal degrees					N Slade	2008-08-06		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686397607		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92dff8bd-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 19:50:49.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92dff8bd-1ed8-11e3-bfac-90b11c41863e	68447		Sydney Anderson				F						Skull Complete																			1955-06-21				1955	6	21												North America				U S A		COLORADO	MOFFAT CO		MASSADONA, 3 MI E OF												40.2528	-108.58365	WGS84							decimal degrees					N Slade	2006-08-19		Topozone																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686392504		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92b3ac0b-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 18:56:30.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92b3ac0b-1ed8-11e3-bfac-90b11c41863e	63334		FINDLEY J S ANSLEY G F & NEGUS N C				F						Skin Complete																			1949-08-03				1949	8	3												North America				U S A		WYOMING	TETON CO		KELLY POST OFFICE, VICINITY OF												43.623056	-110.622778	unknown							decimal degrees					N Slade	2008-07-09		Google Earth																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686391404		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92a3795f-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 18:45:38.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92a3795f-1ed8-11e3-bfac-90b11c41863e	62231		Sydney Anderson				M						Skull Complete																			1954-08-21				1954	8	21												North America				U S A		WYOMING	FREMONT CO		SPLITROCK, 1 MI N, 8 MI W OF												42.48032	-107.73487	NAD27							decimal degrees					Eric Rickart (UMNH)	2003-07-07		GNIS gazetteer																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686391403		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92a376fa-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 18:45:37.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92a376fa-1ed8-11e3-bfac-90b11c41863e	62230		Sydney Anderson				UN						Skull Complete																			1954-08-21				1954	8	21												North America				U S A		WYOMING	FREMONT CO		SWEETWATER RIVER, 1.5 MI E OF; OREGON TRAIL CROSSING											River in Fremont Co.	42.551482	-107.94294	unknown							decimal degrees					N Slade	2008-08-05		Google Earth																																					Lepus townsendii campanius								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	campanius										
686375080		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								9202e4fb-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:25:18.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				9202e4fb-1ed8-11e3-bfac-90b11c41863e	45792		BORELL A E				F						Skull Complete;  Skeleton Complete																			1927-07-12				1927	7	12												North America				U S A		NEVADA	ELKO CO		RUBY VALLEY, W SIDE OF; 20 MI S OF SECRET PASS												40.52571	-115.1975	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375079		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								9202e1ec-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:25:18.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				9202e1ec-1ed8-11e3-bfac-90b11c41863e	45791		BORELL R A				M						Skull Complete;  Skeleton Complete																			1928-06-02				1928	6	2												North America				U S A		NEVADA	ELKO CO		RUBY VALLEY, W SIDE OF; 15 MI S OF SECRET PASS												40.59818	-115.1975	NAD27							decimal degrees					N Slade	2007-05-25		topozone.com																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375078		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								9202dba3-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:25:18.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				9202dba3-1ed8-11e3-bfac-90b11c41863e	45790		BORELL A E				M						Skull Complete;  Skeleton Complete																			1927-07-05				1927	7	5												North America				U S A		NEVADA	ELKO CO		RUBY VALLEY, W SIDE OF; 10 MI S OF SECRET PASS												40.67064	-115.1975	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375077		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								9202d8a5-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:25:17.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				9202d8a5-1ed8-11e3-bfac-90b11c41863e	45789		BORELL A E				F						Skull Complete																			1927-12-19				1927	12	19												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; 4 MI N OF RUBY VALLEY POST OFFICE											Point midway between two historical P.O.	40.44797	-115.429	NAD27							decimal degrees					N Slade	2007-05-25		topozone.com																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375076		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								9202d5ab-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:25:17.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				9202d5ab-1ed8-11e3-bfac-90b11c41863e	45788		BORELL A E				F						Skull Complete;  Skeleton Complete																			1927-08-10				1927	8	10												North America				U S A		NEVADA	ELKO CO		RUBY MTS; SUMMIT OF SECRET PASS											Surveys were along Gardner Creek. Used coordinates from our resurvey camp.	40.8175	-115.22195								decimal degrees					Rebecca Rowe & Eric Rickart (UMNH)	2007-11-14																																							Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375041		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92026faa-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:25:01.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92026faa-1ed8-11e3-bfac-90b11c41863e	45753		BORELL A E				F						Skin Complete;  Skull Complete																			1928-06-25				1928	6	25												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; 20 MI N OF HARRISON PASS												40.61487	-115.51028	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375040		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92026cd4-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:25:00.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92026cd4-1ed8-11e3-bfac-90b11c41863e	45752		BORELL R A				F						Skin Complete;  Skull Complete																			1928-06-25				1928	6	25												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; 20 MI S OF SECRET PASS												40.52571	-115.1975	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375039		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92026a06-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:25:00.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92026a06-1ed8-11e3-bfac-90b11c41863e	45751		BORELL R A				F						Skin Complete;  Skull Complete																			1928-06-02				1928	6	2												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E SIDE OF; 15 MI S OF SECRET PASS												40.59818	-115.1975	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375038		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92026738-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:25:00.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92026738-1ed8-11e3-bfac-90b11c41863e	45750		BORELL A E				M						Skin Complete;  Skull Complete																			1927-08-10				1927	8	10												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; 10 MI S OF SECRET PASS												40.67064	-115.1975	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375037		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92026468-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:59.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92026468-1ed8-11e3-bfac-90b11c41863e	45749		BORELL A E				M						Skin Complete;  Skull Complete																			1927-07-05				1927	7	5												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E SIDE OF; 10 MI S OF SECRET PASS												40.67064	-115.1975	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375036		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92026195-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:59.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92026195-1ed8-11e3-bfac-90b11c41863e	45748		BORELL A E				M						Skin Complete;  Skull Complete																			1927-07-05				1927	7	5												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; 10 MI S OF SECRET PASS												40.67064	-115.1975	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375035		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92025ec6-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:58.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92025ec6-1ed8-11e3-bfac-90b11c41863e	45747		BORELL A E				F						Skin Complete;  Skull Complete																			1927-12-19				1927	12	19												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; 6 MI S OF SECRET PASS												40.72861	-115.1975	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375034		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92025bf9-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:58.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92025bf9-1ed8-11e3-bfac-90b11c41863e	45746		BORELL A E				F						Skin Complete;  Skull Complete																			1927-12-24				1927	12	24												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; N END OF RUBY VALLEY												40.43417	-115.47417	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-28		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375033		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								9202592e-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:57.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				9202592e-1ed8-11e3-bfac-90b11c41863e	45745		BORELL A E				F						Skin Complete;  Skull Complete																			1927-12-24				1927	12	24												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; N END OF RUBY VALLEY												40.43417	-115.47417	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-28		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375032		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								9202565d-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:57.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				9202565d-1ed8-11e3-bfac-90b11c41863e	45744		BORELL A E				M						Skin Complete;  Skull Complete																			1927-12-24				1927	12	24												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; N END OF RUBY VALLEY												40.43417	-115.47417	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-28		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375031		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92025392-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:56.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92025392-1ed8-11e3-bfac-90b11c41863e	45743		BORELL A E				F						Skin Complete;  Skull Complete																			1927-12-24				1927	12	24												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; N END OF RUBY VALLEY												40.43417	-115.47417	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-28		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375030		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								920250c8-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:56.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				920250c8-1ed8-11e3-bfac-90b11c41863e	45742		BORELL A E				M						Skin Complete;  Skull Complete																			1929-10-16				1929	10	16												North America				U S A		NEVADA	ELKO CO		RUBY MTS, E BASE OF; ARTHUR POST OFFICE												40.79667	-115.19	NAD27							decimal degrees					Cyril L. Fernandez (LACM)	2002-06-25		ArcView GNIS/DeLorme NV Gazetteer																																					Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
686375029		http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms																								92024dfa-1ed8-11e3-bfac-90b11c41863e									en	http://creativecommons.org/licenses/by/4.0/deed.en_US			2010-01-12 15:24:56.0															PhysicalObject		http://grbio.org/cool/iakn-125z			KU	KUM	University of Kansas Biodiversity Institute Mammalogy Collection		PreservedSpecimen				92024dfa-1ed8-11e3-bfac-90b11c41863e	45741		BORELL A E				F						Skin Complete;  Skull Complete																			1927-08-10				1927	8	10												North America				U S A		NEVADA	ELKO CO		RUBY MTS; SUMMIT OF SECRET PASS											Surveys were along Gardner Creek. Used coordinates from our resurvey camp.	40.8175	-115.22195								decimal degrees					Rebecca Rowe & Eric Rickart (UMNH)	2007-11-14																																							Lepus townsendii townsendii								Animalia	Chordata	Mammalia	Lagomorpha	Leporidae	Lepus		townsendii	townsendii										
